Date,Open,High,Low,Close,Volume
17-Nov-06,246.38,249.58,246.25,249.15,-
16-Nov-06,247.25,248.59,246.03,247.70,-
15-Nov-06,246.47,249.68,245.72,245.72,-
14-Nov-06,240.11,244.73,240.01,244.41,-
13-Nov-06,237.21,240.34,236.83,240.27,-
10-Nov-06,236.65,237.12,234.91,236.54,-
9-Nov-06,238.01,239.51,235.69,236.08,-
8-Nov-06,234.94,240.63,234.07,237.26,-
7-Nov-06,238.24,239.27,235.65,236.05,-
6-Nov-06,236.65,239.59,235.93,238.24,-
3-Nov-06,235.88,236.64,232.30,235.66,-
2-Nov-06,233.52,236.63,232.96,234.72,-
1-Nov-06,239.14,239.32,232.40,233.52,-
31-Oct-06,238.79,240.84,236.68,237.96,-
30-Oct-06,237.17,239.99,234.77,238.05,-
27-Oct-06,241.71,242.38,236.01,237.36,-
26-Oct-06,243.60,245.73,241.86,242.31,-
25-Oct-06,238.51,244.01,237.32,243.06,-
24-Oct-06,237.90,238.69,235.47,236.42,-
23-Oct-06,230.91,242.08,229.95,240.15,-
20-Oct-06,229.27,229.82,226.57,229.61,-
19-Oct-06,209.90,227.23,209.58,212.82,-
18-Oct-06,211.29,212.16,208.54,209.44,-
17-Oct-06,209.94,211.66,208.14,210.11,-
16-Oct-06,213.64,214.39,210.46,210.66,-
13-Oct-06,213.67,214.54,212.57,213.44,-
12-Oct-06,214.07,214.63,211.79,213.51,-
11-Oct-06,212.30,214.74,211.67,213.04,-
10-Oct-06,215.56,218.71,210.98,213.11,-
9-Oct-06,212.19,215.76,211.50,214.29,-
6-Oct-06,204.90,210.74,204.67,210.04,-
5-Oct-06,207.14,208.91,205.22,205.70,-
4-Oct-06,202.28,207.68,201.32,207.64,-
3-Oct-06,200.44,203.03,198.90,201.82,-
2-Oct-06,200.75,202.80,200.20,200.52,-
29-Sep-06,202.36,202.61,200.50,200.75,-
28-Sep-06,201.84,203.29,200.07,201.59,-
27-Sep-06,202.95,205.40,200.98,201.26,-
26-Sep-06,202.55,203.64,200.68,203.23,-
25-Sep-06,202.59,204.52,201.05,201.79,-
22-Sep-06,202.29,203.52,200.48,201.69,-
21-Sep-06,199.95,204.02,199.73,203.22,-
20-Sep-06,203.35,203.49,197.11,198.30,-
19-Sep-06,207.52,207.54,196.17,201.70,-
18-Sep-06,204.80,209.14,204.53,207.14,-
15-Sep-06,203.54,204.82,203.17,204.74,-
14-Sep-06,201.95,202.94,200.76,201.79,-
13-Sep-06,197.38,203.18,197.35,203.08,-
12-Sep-06,192.31,196.17,192.25,195.75,-
11-Sep-06,188.94,192.15,188.70,191.85,-
8-Sep-06,188.17,190.20,188.17,188.74,-
7-Sep-06,189.51,190.68,188.51,189.06,-
6-Sep-06,190.86,191.40,189.64,189.88,-
5-Sep-06,189.75,192.51,188.53,191.99,-
1-Sep-06,190.31,190.45,188.41,189.11,-
31-Aug-06,190.56,190.88,188.91,189.08,-
30-Aug-06,189.42,192.13,189.07,190.18,-
29-Aug-06,190.20,190.97,188.41,189.29,-
28-Aug-06,187.62,190.28,187.31,190.28,-
25-Aug-06,186.35,187.47,186.06,186.44,-
24-Aug-06,187.03,188.01,185.94,186.68,-
23-Aug-06,188.63,188.95,186.14,186.53,-
22-Aug-06,188.68,189.44,187.23,188.96,-
21-Aug-06,188.86,189.31,187.42,188.46,-
18-Aug-06,192.96,193.35,190.18,191.49,-
17-Aug-06,193.00,194.80,191.77,192.71,-
16-Aug-06,191.55,194.03,190.87,193.67,-
15-Aug-06,186.87,190.64,186.11,190.29,-
14-Aug-06,185.56,187.38,184.15,184.53,-
11-Aug-06,187.01,187.45,183.82,184.07,-
10-Aug-06,186.75,188.65,186.04,186.91,-
9-Aug-06,191.70,192.15,187.99,188.28,-
8-Aug-06,191.22,192.06,189.36,190.31,-
7-Aug-06,185.56,189.68,185.39,188.79,-
4-Aug-06,189.59,190.15,185.69,186.74,-
3-Aug-06,182.31,188.77,181.50,187.51,-
2-Aug-06,187.62,188.40,182.42,183.43,-
1-Aug-06,192.36,192.69,187.57,187.57,-
31-Jul-06,193.81,194.39,191.46,193.11,-
28-Jul-06,190.81,194.59,190.67,193.87,-
27-Jul-06,193.49,193.55,188.79,191.01,-
26-Jul-06,193.91,195.76,191.31,192.56,-
25-Jul-06,192.32,195.46,191.71,194.49,-
24-Jul-06,196.21,196.75,190.41,195.25,-
21-Jul-06,192.88,195.68,188.66,194.86,-
20-Jul-06,201.94,202.02,192.64,193.37,-
19-Jul-06,197.31,200.37,197.13,199.30,-
18-Jul-06,204.67,205.08,198.67,201.32,-
17-Jul-06,202.11,205.29,201.66,203.74,-
14-Jul-06,204.96,205.54,199.11,201.55,-
13-Jul-06,206.79,208.96,203.21,204.21,-
12-Jul-06,210.83,211.16,208.16,208.42,-
11-Jul-06,209.04,212.31,206.31,212.07,-
10-Jul-06,211.51,212.40,207.98,208.89,-
7-Jul-06,212.81,213.73,207.73,210.01,-
6-Jul-06,211.48,212.48,210.78,211.38,-
5-Jul-06,210.55,211.19,207.61,210.52,-
3-Jul-06,209.81,211.67,209.52,211.39,-
30-Jun-06,207.59,209.46,205.96,209.46,-
29-Jun-06,203.79,208.89,202.71,208.70,-
28-Jun-06,201.80,203.04,200.36,202.85,-
27-Jun-06,202.65,203.80,200.30,200.96,-
26-Jun-06,203.17,203.95,201.42,201.91,-
23-Jun-06,201.18,204.67,200.17,202.23,-
22-Jun-06,200.59,202.80,193.81,199.78,-
21-Jun-06,195.33,201.80,194.68,200.86,-
20-Jun-06,193.82,195.74,193.06,193.39,-
19-Jun-06,195.23,197.20,193.30,193.88,-
16-Jun-06,194.36,195.27,193.81,195.15,-
15-Jun-06,193.12,195.93,191.31,195.30,-
14-Jun-06,194.72,195.35,189.07,192.00,-
13-Jun-06,190.26,193.31,188.87,193.07,-
12-Jun-06,193.98,195.05,190.31,190.58,-
9-Jun-06,195.90,197.52,192.48,193.09,-
8-Jun-06,193.68,196.94,189.11,196.45,-
7-Jun-06,196.42,197.23,193.06,193.06,-
6-Jun-06,188.10,194.80,187.96,194.80,-
5-Jun-06,187.90,190.53,186.89,187.03,-
2-Jun-06,192.54,193.35,188.54,189.53,-
1-Jun-06,186.58,191.30,185.61,191.12,-
31-May-06,186.71,188.94,183.21,185.72,-
30-May-06,188.95,190.31,185.54,185.78,-
26-May-06,192.08,192.75,189.82,190.48,-
25-May-06,189.35,191.31,185.97,191.30,-
24-May-06,188.49,191.53,185.62,190.43,-
23-May-06,186.92,191.75,186.59,187.60,-
22-May-06,183.74,186.33,182.44,185.29,-
19-May-06,186.45,187.06,180.10,184.82,-
18-May-06,189.20,190.71,185.17,185.31,-
17-May-06,185.12,189.73,184.92,187.06,-
16-May-06,187.81,188.24,184.76,185.46,-
15-May-06,187.78,189.88,183.94,187.91,-
12-May-06,191.58,192.24,186.59,186.88,-
11-May-06,201.51,202.15,192.30,193.31,-
10-May-06,203.95,205.65,200.73,201.29,-
9-May-06,197.65,204.30,196.68,204.20,-
8-May-06,197.36,198.36,194.83,197.19,-
5-May-06,198.60,200.14,195.69,196.95,-
4-May-06,197.32,199.24,195.91,197.18,-
3-May-06,197.98,200.55,195.24,196.89,-
2-May-06,200.34,201.04,194.01,197.20,-
1-May-06,209.03,209.51,199.08,199.25,-
28-Apr-06,209.10,212.65,207.94,208.76,-
27-Apr-06,211.24,213.24,209.49,209.80,-
26-Apr-06,213.66,214.80,211.55,212.77,-
25-Apr-06,219.60,220.30,212.79,213.37,-
24-Apr-06,219.48,222.13,218.04,220.03,-
21-Apr-06,224.23,225.13,217.87,218.33,-
20-Apr-06,205.30,207.79,203.90,207.29,-
19-Apr-06,206.08,206.61,203.16,205.04,-
18-Apr-06,203.76,204.71,200.55,201.92,-
17-Apr-06,201.52,206.04,200.22,203.21,-
13-Apr-06,204.11,204.68,200.05,200.88,-
12-Apr-06,204.30,205.46,202.39,204.27,-
11-Apr-06,208.00,209.34,202.91,204.63,-
10-Apr-06,203.34,208.38,202.42,207.98,-
7-Apr-06,206.00,206.22,201.81,202.88,-
6-Apr-06,203.04,206.74,202.51,205.38,-
5-Apr-06,203.90,207.08,201.21,203.79,-
4-Apr-06,194.76,202.25,193.88,201.97,-
3-Apr-06,194.57,196.04,193.77,194.66,-
31-Mar-06,194.18,195.74,191.82,194.80,-
30-Mar-06,194.40,196.55,191.61,194.03,-
29-Mar-06,189.78,199.30,189.57,197.29,-
28-Mar-06,185.67,188.74,185.40,188.41,-
27-Mar-06,183.36,185.67,182.32,184.66,-
24-Mar-06,184.13,184.86,181.07,182.72,-
23-Mar-06,171.00,172.70,169.93,170.77,-
22-Mar-06,169.71,171.88,168.58,169.94,-
21-Mar-06,174.83,175.65,169.37,169.79,-
20-Mar-06,171.00,174.87,170.60,173.92,-
17-Mar-06,169.23,170.72,167.30,169.73,-
16-Mar-06,174.13,174.20,168.78,169.22,-
15-Mar-06,175.21,175.97,170.09,172.08,-
14-Mar-06,168.40,176.01,166.14,175.40,-
13-Mar-06,170.29,172.88,167.56,168.36,-
10-Mar-06,171.58,172.08,165.61,168.58,-
9-Mar-06,177.52,179.09,170.58,171.33,-
8-Mar-06,176.79,179.84,175.10,176.76,-
7-Mar-06,182.33,184.04,178.90,182.04,-
6-Mar-06,190.26,191.51,183.39,183.87,-
3-Mar-06,191.96,193.43,187.69,188.90,-
2-Mar-06,181.96,190.36,180.92,188.04,-
1-Mar-06,184.10,184.54,180.47,182.22,-
28-Feb-06,196.40,198.57,169.09,181.13,-
27-Feb-06,190.44,195.65,189.95,194.99,-
24-Feb-06,188.46,189.84,186.56,188.51,-
23-Feb-06,182.62,190.43,182.51,188.85,-
22-Feb-06,183.39,184.29,181.75,182.56,-
21-Feb-06,183.04,186.58,182.37,183.11,-
17-Feb-06,184.75,185.88,181.63,184.19,-
16-Feb-06,172.66,183.32,172.07,183.05,-
15-Feb-06,170.46,172.83,168.75,171.02,-
14-Feb-06,172.49,175.67,171.03,171.49,-
13-Feb-06,173.15,175.12,170.77,172.68,-
10-Feb-06,180.79,182.07,176.39,181.12,-
9-Feb-06,185.41,187.01,177.88,179.21,-
8-Feb-06,184.06,185.16,177.16,184.36,-
7-Feb-06,191.30,191.66,181.49,183.78,-
6-Feb-06,192.46,194.76,189.59,192.36,-
3-Feb-06,196.61,196.75,186.10,190.59,-
2-Feb-06,201.71,203.05,197.79,197.82,-
1-Feb-06,194.32,200.80,193.57,200.69,-
31-Jan-06,215.07,219.58,211.77,216.11,-
30-Jan-06,214.40,216.42,212.29,213.20,-
27-Jan-06,217.28,218.89,214.28,216.53,-
26-Jan-06,219.55,219.78,211.57,216.92,-
25-Jan-06,225.40,226.89,214.40,216.28,-
24-Jan-06,217.80,222.25,217.02,221.29,-
23-Jan-06,203.49,213.98,202.66,213.54,-
20-Jan-06,219.13,219.80,197.17,199.53,-
19-Jan-06,225.36,226.52,216.28,218.00,-
18-Jan-06,223.43,228.45,221.40,222.23,-
17-Jan-06,231.30,234.72,231.03,233.32,-
13-Jan-06,231.92,233.21,230.57,232.89,-
12-Jan-06,236.62,237.26,230.52,231.58,-
11-Jan-06,235.40,237.32,234.36,235.58,-
10-Jan-06,231.98,234.89,230.79,234.65,-
9-Jan-06,232.97,236.46,230.24,233.22,-
6-Jan-06,228.21,235.01,226.39,232.60,-
5-Jan-06,222.78,225.55,220.53,225.39,-
4-Jan-06,221.73,224.26,219.66,222.40,-
3-Jan-06,211.05,217.62,208.90,217.40,-
30-Dec-05,208.43,208.90,206.66,207.22,-
29-Dec-05,213.78,214.15,209.38,209.86,-
28-Dec-05,211.96,213.68,210.42,213.13,-
27-Dec-05,215.71,215.71,211.17,212.11,-
23-Dec-05,215.86,216.03,214.18,215.25,-
22-Dec-05,215.67,216.21,212.75,215.80,-
21-Dec-05,216.56,218.21,210.14,212.95,-
20-Dec-05,213.72,215.88,212.12,214.66,-
19-Dec-05,215.88,222.88,209.84,212.09,-
16-Dec-05,212.46,216.03,211.16,214.86,-
15-Dec-05,209.35,211.36,208.04,211.05,-
14-Dec-05,208.31,209.66,207.54,209.27,-
13-Dec-05,206.04,208.79,205.61,208.54,-
12-Dec-05,207.11,207.40,204.77,206.10,-
9-Dec-05,207.29,207.68,204.08,204.40,-
8-Dec-05,202.45,205.12,201.12,205.12,-
7-Dec-05,202.88,203.15,199.31,201.91,-
6-Dec-05,204.15,208.00,200.65,202.07,-
5-Dec-05,208.29,208.54,201.94,202.72,-
2-Dec-05,208.26,209.56,206.72,208.64,-
1-Dec-05,204.40,207.51,203.94,206.84,-
30-Nov-05,201.93,204.02,197.58,202.25,-
29-Nov-05,212.02,212.99,200.87,201.57,-
28-Nov-05,214.70,215.40,211.01,211.53,-
25-Nov-05,212.68,214.16,212.44,214.10,-
23-Nov-05,208.31,212.15,207.68,211.22,-
22-Nov-05,204.12,208.45,202.91,208.03,-
21-Nov-05,199.39,204.79,196.55,204.48,-
18-Nov-05,201.54,202.05,199.73,199.90,-
17-Nov-05,200.70,201.70,199.57,201.52,-
16-Nov-05,197.90,199.23,196.86,198.88,-
15-Nov-05,196.99,198.30,195.28,196.20,-
14-Nov-05,195.86,198.91,195.57,198.29,-
11-Nov-05,197.36,198.25,194.23,195.00,-
10-Nov-05,188.99,195.48,188.53,195.35,-
9-Nov-05,193.14,193.95,188.83,189.39,-
8-Nov-05,196.93,197.60,194.10,194.76,-
7-Nov-05,197.35,198.54,195.88,197.32,-
4-Nov-05,194.80,195.70,192.53,195.02,-
3-Nov-05,191.01,193.10,190.50,192.78,-
2-Nov-05,190.66,192.31,188.40,189.65,-
1-Nov-05,185.74,191.76,184.32,189.50,-
31-Oct-05,179.94,187.19,179.58,185.88,-
28-Oct-05,177.46,179.30,177.33,178.91,-
27-Oct-05,178.12,178.37,175.66,176.35,-
26-Oct-05,172.97,177.82,172.92,177.54,-
25-Oct-05,172.72,173.53,171.26,173.28,-
24-Oct-05,171.51,174.48,170.92,174.15,-
21-Oct-05,172.73,173.04,166.33,169.78,-
20-Oct-05,154.84,155.41,150.45,151.45,-
19-Oct-05,151.85,154.78,151.83,154.20,-
18-Oct-05,152.33,153.83,151.22,151.49,-
17-Oct-05,148.60,152.45,147.13,152.35,-
14-Oct-05,149.80,149.96,146.12,147.92,-
13-Oct-05,150.85,150.85,145.20,148.57,-
12-Oct-05,152.45,153.44,149.35,150.33,-
11-Oct-05,155.15,156.17,152.28,152.90,-
10-Oct-05,156.50,157.25,154.42,155.17,-
7-Oct-05,157.24,158.18,155.11,156.34,-
6-Oct-05,156.91,157.08,154.89,156.22,-
5-Oct-05,156.19,157.29,153.85,155.20,-
4-Oct-05,159.82,160.48,155.21,155.34,-
3-Oct-05,156.66,159.89,156.24,159.18,-
30-Sep-05,156.95,158.59,155.99,158.07,-
29-Sep-05,153.19,155.20,152.89,154.66,-
28-Sep-05,156.95,157.39,152.65,152.85,-
27-Sep-05,157.32,159.05,156.53,156.81,-
26-Sep-05,159.59,160.31,156.12,156.98,-
23-Sep-05,156.34,158.45,156.14,157.52,-
22-Sep-05,155.59,159.45,154.93,155.53,-
21-Sep-05,154.05,156.72,152.83,155.79,-
20-Sep-05,152.92,155.49,152.46,153.80,-
19-Sep-05,150.35,152.85,150.20,151.74,-
16-Sep-05,151.86,152.10,149.79,149.95,-
15-Sep-05,149.61,153.22,148.81,151.16,-
14-Sep-05,154.21,156.48,150.00,151.35,-
13-Sep-05,154.35,157.61,152.93,155.68,-
12-Sep-05,150.72,155.55,150.35,154.72,-
9-Sep-05,148.49,149.40,148.13,149.40,-
8-Sep-05,147.27,149.49,146.53,147.55,-
7-Sep-05,142.80,147.60,142.50,147.29,-
6-Sep-05,144.36,144.55,143.26,143.41,-
2-Sep-05,143.11,144.85,143.08,144.08,-
1-Sep-05,142.81,143.61,142.36,142.98,-
31-Aug-05,143.97,144.11,142.04,142.86,-
30-Aug-05,143.55,144.61,142.80,143.49,-
29-Aug-05,140.98,144.42,140.98,144.08,-
26-Aug-05,141.60,142.37,141.19,141.65,-
25-Aug-05,141.13,141.86,139.85,141.15,-
24-Aug-05,138.65,142.23,138.09,141.14,-
23-Aug-05,137.94,139.73,136.92,139.65,-
22-Aug-05,140.48,140.59,136.54,136.87,-
19-Aug-05,140.35,140.58,139.67,139.86,-
18-Aug-05,137.82,140.11,137.36,139.86,-
17-Aug-05,142.61,143.14,141.86,142.41,-
16-Aug-05,142.30,143.75,141.53,142.68,-
15-Aug-05,144.76,146.24,141.74,141.86,-
12-Aug-05,141.54,144.96,140.68,144.72,-
11-Aug-05,142.80,143.15,140.17,141.88,-
10-Aug-05,145.50,146.02,142.30,142.70,-
9-Aug-05,145.83,146.19,144.11,145.64,-
8-Aug-05,146.65,147.68,145.10,145.48,-
5-Aug-05,148.60,149.11,145.51,146.03,-
4-Aug-05,147.63,149.35,147.48,148.72,-
3-Aug-05,148.85,149.71,147.65,148.50,-
2-Aug-05,145.65,149.61,145.41,149.45,-
1-Aug-05,143.92,146.10,143.91,145.66,-
29-Jul-05,145.92,146.27,143.35,143.74,-
28-Jul-05,148.56,148.56,146.49,146.60,-
27-Jul-05,148.72,148.97,146.05,148.32,-
26-Jul-05,147.36,148.85,145.90,147.90,-
25-Jul-05,151.04,151.49,147.33,147.78,-
22-Jul-05,153.03,154.47,148.02,151.05,-
21-Jul-05,156.87,158.74,155.45,156.81,-
20-Jul-05,152.63,156.15,150.75,155.84,-
19-Jul-05,150.90,155.02,150.75,154.80,-
18-Jul-05,149.85,150.80,148.73,149.62,-
15-Jul-05,150.47,151.55,149.74,150.44,-
14-Jul-05,152.52,153.22,149.88,150.29,-
13-Jul-05,146.11,149.47,145.90,149.28,-
12-Jul-05,146.55,147.05,145.32,145.75,-
11-Jul-05,148.05,148.15,145.36,146.53,-
8-Jul-05,147.98,148.60,146.88,147.97,-
7-Jul-05,144.55,147.75,144.11,147.62,-
6-Jul-05,148.50,148.65,145.54,145.62,-
5-Jul-05,145.90,147.84,144.97,147.71,-
1-Jul-05,147.37,147.97,144.47,145.48,-
30-Jun-05,147.02,149.32,145.37,146.93,-
29-Jun-05,151.10,152.04,145.93,146.21,-
28-Jun-05,152.99,154.47,150.85,150.85,-
27-Jun-05,149.30,152.08,146.78,151.90,-
24-Jun-05,145.30,148.85,144.65,148.48,-
23-Jun-05,143.86,147.26,143.11,144.71,-
22-Jun-05,144.69,146.01,144.19,144.51,-
21-Jun-05,143.89,145.00,142.34,143.78,-
20-Jun-05,137.91,143.69,135.73,143.21,-
17-Jun-05,139.40,140.00,137.80,140.00,-
16-Jun-05,136.99,139.01,136.40,138.58,-
15-Jun-05,137.36,138.51,133.58,137.26,-
14-Jun-05,139.16,140.48,138.74,139.04,-
13-Jun-05,139.77,141.95,138.12,141.23,-
10-Jun-05,143.35,143.50,139.87,141.11,-
9-Jun-05,142.22,144.11,140.14,143.01,-
8-Jun-05,146.28,146.45,138.86,139.64,-
7-Jun-05,148.40,149.65,145.00,146.41,-
6-Jun-05,141.05,146.73,140.77,145.32,-
3-Jun-05,143.25,144.51,138.57,139.99,-
2-Jun-05,144.22,144.75,142.16,143.81,-
1-Jun-05,141.46,146.30,140.87,143.86,-
31-May-05,134.58,139.06,134.55,138.50,-
27-May-05,130.10,132.89,129.50,132.87,-
26-May-05,130.35,131.75,129.02,129.47,-
25-May-05,126.24,130.36,125.19,130.27,-
24-May-05,128.35,132.59,126.62,127.87,-
23-May-05,121.46,128.92,121.23,127.60,-
20-May-05,120.48,120.71,119.71,120.68,-
19-May-05,120.05,120.46,119.02,119.47,-
18-May-05,116.69,119.87,116.64,119.46,-
17-May-05,115.16,116.61,114.98,116.45,-
16-May-05,114.73,115.69,114.17,115.41,-
13-May-05,114.48,115.43,113.55,114.51,-
12-May-05,115.29,116.00,113.99,114.25,-
11-May-05,114.37,115.87,113.85,115.53,-
10-May-05,112.62,113.79,112.25,113.79,-
9-May-05,113.89,114.14,112.60,112.90,-
6-May-05,114.09,114.51,113.12,113.90,-
5-May-05,114.20,114.20,112.83,113.38,-
4-May-05,113.50,114.82,113.39,114.14,-
3-May-05,110.81,113.96,110.55,112.98,-
2-May-05,110.91,111.74,109.99,111.03,-
29-Apr-05,110.84,111.01,108.80,109.89,-
28-Apr-05,109.64,110.93,108.75,109.62,-
27-Apr-05,108.89,110.31,108.26,109.78,-
26-Apr-05,110.00,110.89,109.04,109.27,-
25-Apr-05,108.80,112.26,108.65,111.65,-
22-Apr-05,111.34,111.89,107.02,107.80,-
21-Apr-05,100.11,102.40,99.56,102.01,-
20-Apr-05,99.19,100.15,97.86,98.95,-
19-Apr-05,94.57,95.90,93.92,95.60,-
18-Apr-05,92.20,93.85,91.65,93.39,-
15-Apr-05,94.95,95.07,92.24,92.41,-
14-Apr-05,96.54,97.08,94.95,95.63,-
13-Apr-05,96.64,97.06,94.77,96.37,-
12-Apr-05,96.40,97.11,94.61,96.88,-
11-Apr-05,96.45,97.30,96.06,96.52,-
8-Apr-05,96.75,97.45,95.63,95.93,-
7-Apr-05,94.30,97.21,94.23,96.78,-
6-Apr-05,94.53,94.73,93.70,94.52,-
5-Apr-05,93.77,95.03,93.69,94.19,-
4-Apr-05,89.89,92.57,89.83,92.55,-
1-Apr-05,90.79,91.38,89.91,89.93,-
31-Mar-05,88.89,90.60,88.73,90.16,-
30-Mar-05,90.23,90.63,89.71,90.13,-
29-Mar-05,90.43,91.55,88.95,89.70,-
28-Mar-05,90.75,92.31,90.38,90.62,-
24-Mar-05,90.26,90.34,89.51,89.54,-
23-Mar-05,88.90,90.03,88.90,89.40,-
22-Mar-05,90.50,90.88,88.84,89.21,-
21-Mar-05,89.55,90.99,88.54,90.35,-
18-Mar-05,89.32,90.11,89.07,89.93,-
17-Mar-05,88.48,89.73,87.81,89.56,-
16-Mar-05,88.26,89.22,87.42,87.71,-
15-Mar-05,87.56,89.91,87.02,89.22,-
14-Mar-05,89.08,89.11,86.20,87.41,-
11-Mar-05,90.13,90.38,88.49,88.81,-
10-Mar-05,90.41,90.51,88.61,89.90,-
9-Mar-05,92.01,92.23,89.99,90.58,-
8-Mar-05,94.46,94.83,92.39,92.51,-
7-Mar-05,93.80,94.71,93.42,94.31,-
4-Mar-05,93.26,93.53,92.44,92.86,-
3-Mar-05,92.97,93.78,92.06,93.41,-
2-Mar-05,92.88,93.74,92.09,92.50,-
1-Mar-05,94.55,94.78,92.60,92.94,-
28-Feb-05,92.91,94.84,92.83,93.90,-
25-Feb-05,94.48,94.87,92.66,92.84,-
24-Feb-05,91.59,94.83,91.02,94.35,-
23-Feb-05,96.55,97.14,94.24,96.88,-
22-Feb-05,98.15,99.35,95.10,95.59,-
18-Feb-05,99.16,99.32,98.23,98.88,-
17-Feb-05,98.82,99.78,98.31,98.85,-
16-Feb-05,97.25,99.57,97.05,99.11,-
15-Feb-05,96.71,99.82,96.44,97.52,-
14-Feb-05,91.33,96.44,90.41,96.40,-
11-Feb-05,93.24,96.06,92.94,93.61,-
10-Feb-05,95.89,96.01,92.53,93.90,-
9-Feb-05,100.28,100.70,94.64,95.69,-
8-Feb-05,98.38,99.91,97.17,99.22,-
7-Feb-05,102.53,103.10,97.66,97.92,-
4-Feb-05,103.13,103.77,101.20,102.08,-
3-Feb-05,102.89,106.58,102.80,105.32,-
2-Feb-05,107.67,108.29,101.73,102.88,-
1-Feb-05,97.09,101.77,95.22,95.85,-
31-Jan-05,96.75,98.08,95.76,97.71,-
28-Jan-05,94.91,97.25,93.08,95.07,-
27-Jan-05,94.29,94.34,92.51,93.95,-
26-Jan-05,89.55,94.61,89.49,94.53,-
25-Jan-05,91.01,91.03,88.06,88.47,-
24-Jan-05,94.25,94.57,90.07,90.27,-
21-Jan-05,97.12,97.58,93.97,94.05,-
20-Jan-05,96.19,98.03,95.90,96.86,-
19-Jan-05,102.22,102.55,98.26,98.55,-
18-Jan-05,100.34,102.41,99.23,101.85,-
14-Jan-05,97.90,99.90,96.97,99.89,-
13-Jan-05,97.59,98.60,96.93,97.57,-
12-Jan-05,97.07,97.87,95.15,97.59,-
11-Jan-05,97.71,98.76,96.49,96.67,-
10-Jan-05,97.15,98.95,95.82,97.43,-
7-Jan-05,95.22,97.03,94.30,96.83,-
6-Jan-05,97.53,97.85,93.77,94.18,-
5-Jan-05,96.63,98.35,96.02,96.66,-
4-Jan-05,100.56,101.36,96.64,97.15,-
3-Jan-05,98.60,101.72,97.63,101.25,-
31-Dec-04,99.52,99.84,96.18,96.30,-
30-Dec-04,96.39,99.02,95.83,98.70,-
29-Dec-04,95.89,96.66,95.79,96.35,-
28-Dec-04,95.96,96.68,95.41,96.28,-
27-Dec-04,94.48,96.55,94.46,95.86,-
23-Dec-04,93.63,94.21,92.91,93.86,-
22-Dec-04,91.86,93.33,91.41,93.06,-
21-Dec-04,93.05,93.85,91.61,91.78,-
20-Dec-04,90.91,94.14,90.84,92.42,-
17-Dec-04,88.29,90.16,88.19,89.95,-
16-Dec-04,88.52,90.15,87.89,88.15,-
15-Dec-04,88.91,90.25,88.24,89.80,-
14-Dec-04,85.41,89.32,84.72,89.26,-
13-Dec-04,85.93,86.50,84.64,85.14,-
10-Dec-04,86.63,87.35,85.56,85.74,-
9-Dec-04,85.04,86.66,84.15,86.63,-
8-Dec-04,85.20,86.75,84.28,84.91,-
7-Dec-04,87.91,88.01,85.19,85.63,-
6-Dec-04,89.48,90.26,87.92,88.06,-
3-Dec-04,89.91,90.44,88.71,90.11,-
2-Dec-04,89.86,90.66,89.19,89.61,-
1-Dec-04,90.79,91.16,89.69,89.89,-
30-Nov-04,90.26,91.41,90.03,90.90,-
29-Nov-04,90.04,91.38,88.67,90.43,-
26-Nov-04,87.81,89.92,87.57,89.61,-
24-Nov-04,87.33,88.52,86.17,87.29,-
23-Nov-04,83.87,85.33,83.17,83.68,-
22-Nov-04,84.24,84.66,80.57,82.47,-
19-Nov-04,84.45,84.91,83.18,84.62,-
18-Nov-04,85.11,87.12,82.78,83.69,-
17-Nov-04,84.43,88.66,84.42,86.16,-
16-Nov-04,88.66,89.64,85.33,86.19,-
15-Nov-04,90.13,94.07,89.29,92.34,-
12-Nov-04,92.52,94.81,88.61,90.91,-
11-Nov-04,84.48,91.78,83.70,91.42,-
10-Nov-04,85.25,86.17,83.08,83.85,-
9-Nov-04,86.96,87.51,82.55,84.27,-
8-Nov-04,85.38,87.63,84.62,86.19,-
5-Nov-04,90.91,91.06,84.19,84.59,-
4-Nov-04,94.03,95.10,91.58,92.26,-
3-Nov-04,99.00,100.70,95.28,95.74,-
2-Nov-04,99.27,99.53,96.57,97.34,-
1-Nov-04,96.65,98.74,95.54,97.92,-
29-Oct-04,99.34,99.88,95.20,95.22,-
28-Oct-04,93.22,97.10,92.71,96.55,-
27-Oct-04,91.05,94.67,90.79,92.89,-
26-Oct-04,93.13,96.22,89.91,90.81,-
25-Oct-04,88.05,97.12,86.19,93.61,-
22-Oct-04,85.13,90.00,81.96,86.13,-
21-Oct-04,71.99,74.99,70.74,74.62,-
20-Oct-04,73.90,74.42,69.73,70.17,-
19-Oct-04,75.17,76.12,73.60,73.90,-
18-Oct-04,71.53,74.53,70.53,74.51,-
15-Oct-04,72.40,72.68,70.90,71.98,-
14-Oct-04,70.44,71.12,69.21,70.93,-
13-Oct-04,71.59,71.70,69.97,70.38,-
12-Oct-04,67.18,68.74,66.63,68.63,-
11-Oct-04,68.44,69.36,66.86,67.56,-
8-Oct-04,69.30,69.77,68.44,68.80,-
7-Oct-04,68.21,69.87,68.21,69.36,-
6-Oct-04,68.77,69.16,67.93,68.47,-
5-Oct-04,67.26,69.20,66.05,69.12,-
4-Oct-04,67.84,68.37,66.95,67.46,-
1-Oct-04,65.33,67.05,64.39,66.22,-
30-Sep-04,64.88,66.08,64.44,64.74,-
29-Sep-04,63.20,67.44,63.05,65.47,-
