Date,Open,High,Low,Close,Volume
24-Feb-15,10.05,10.22,9.48,9.63,2459876
23-Feb-15,10.90,11.04,9.91,10.00,3147496
20-Feb-15,11.07,11.50,10.70,10.82,7788485
19-Feb-15,14.23,14.89,13.92,14.77,2650106
18-Feb-15,14.53,14.53,13.39,14.18,834378
17-Feb-15,14.45,14.67,14.14,14.29,525404
13-Feb-15,13.68,14.35,13.65,14.30,453644
12-Feb-15,13.40,14.02,13.30,13.65,371560
11-Feb-15,13.56,13.56,13.11,13.35,242538
10-Feb-15,13.74,13.82,13.00,13.61,299046
9-Feb-15,13.96,14.19,13.53,13.56,431846
6-Feb-15,12.95,14.07,12.90,13.90,816480
5-Feb-15,12.66,12.90,12.48,12.88,308100
4-Feb-15,12.30,12.74,12.30,12.59,447462
3-Feb-15,12.73,12.87,12.27,12.34,679173
2-Feb-15,12.88,12.88,12.47,12.67,394807
30-Jan-15,13.16,13.39,12.80,12.81,321445
29-Jan-15,12.84,13.20,12.57,13.20,416714
28-Jan-15,13.58,13.69,12.86,12.88,545672
27-Jan-15,13.59,13.78,13.31,13.44,325816
26-Jan-15,13.77,14.00,13.61,13.79,275734
23-Jan-15,13.89,14.18,13.76,13.83,221980
22-Jan-15,13.87,14.18,13.67,13.88,476761
21-Jan-15,14.20,14.42,13.70,13.83,453680
20-Jan-15,13.30,14.35,13.30,14.30,561787
16-Jan-15,13.59,13.85,13.20,13.33,774038
15-Jan-15,14.23,14.45,13.35,13.66,660696
14-Jan-15,14.30,14.52,13.99,14.24,531074
13-Jan-15,14.96,15.00,14.27,14.48,775379
12-Jan-15,15.48,15.69,14.90,14.95,556374
9-Jan-15,15.99,16.23,15.40,15.54,444687
8-Jan-15,16.00,16.31,15.50,16.03,576975
7-Jan-15,16.60,16.70,15.45,15.61,718255
6-Jan-15,16.32,16.82,15.72,16.55,905444
5-Jan-15,15.93,16.73,15.73,16.18,735440
2-Jan-15,16.15,16.52,15.29,16.07,466397
31-Dec-14,15.87,16.18,15.44,16.12,513044
30-Dec-14,16.55,16.59,15.76,15.90,534988
29-Dec-14,16.95,17.23,16.11,16.54,441432
26-Dec-14,17.19,17.24,16.64,17.03,340744
24-Dec-14,17.34,17.68,17.04,17.08,222837
23-Dec-14,18.51,18.84,17.15,17.20,565948
22-Dec-14,18.00,18.68,17.63,18.48,876978
19-Dec-14,17.50,18.29,17.14,18.09,1356720
18-Dec-14,16.88,17.50,16.56,17.35,1066837
17-Dec-14,15.42,16.70,15.39,16.70,1015310
16-Dec-14,15.00,15.42,14.80,15.03,670286
15-Dec-14,14.91,15.31,14.72,14.97,659710
12-Dec-14,14.01,14.87,13.80,14.85,662743
11-Dec-14,14.46,14.50,13.81,13.96,623751
10-Dec-14,15.04,15.12,14.26,14.34,709596
9-Dec-14,13.92,15.20,13.75,15.15,764950
8-Dec-14,15.00,15.02,13.93,13.98,1518748
5-Dec-14,15.35,15.99,15.06,15.16,1130302
4-Dec-14,16.07,16.45,15.80,16.10,327965
3-Dec-14,16.44,16.80,16.06,16.07,447082
2-Dec-14,15.85,16.49,15.85,16.47,632362
1-Dec-14,16.25,16.40,15.52,15.71,591157
28-Nov-14,17.04,17.04,16.26,16.35,420081
26-Nov-14,17.18,17.46,17.05,17.07,542427
25-Nov-14,17.18,17.35,16.97,17.19,422291
24-Nov-14,17.50,17.80,17.11,17.20,850136
21-Nov-14,17.21,17.50,16.93,17.41,692388
20-Nov-14,16.91,17.47,16.70,17.01,568808
19-Nov-14,17.40,17.72,16.87,16.96,941011
18-Nov-14,17.75,18.28,17.33,17.54,1042002
17-Nov-14,18.52,19.38,17.70,17.78,1412659
14-Nov-14,19.25,19.63,18.26,18.65,2011182
13-Nov-14,19.00,21.10,18.95,19.20,7251613
12-Nov-14,16.61,16.77,15.74,16.23,1739664
11-Nov-14,16.89,17.42,16.60,16.87,633543
10-Nov-14,16.67,17.03,16.17,16.88,618362
7-Nov-14,16.07,16.90,15.85,16.56,796846
6-Nov-14,15.83,16.11,15.69,16.06,675335
5-Nov-14,15.63,16.24,15.51,15.99,766824
4-Nov-14,15.45,15.70,15.30,15.47,218645
3-Nov-14,16.01,16.38,15.43,15.53,841469
31-Oct-14,15.61,16.25,15.39,15.62,794206
30-Oct-14,16.00,16.11,15.20,15.42,546606
29-Oct-14,16.67,16.74,15.86,16.03,455894
28-Oct-14,16.63,16.90,16.33,16.68,365157
27-Oct-14,17.50,17.50,16.27,16.63,499400
24-Oct-14,17.43,17.76,17.14,17.51,362068
23-Oct-14,17.21,17.64,17.00,17.37,398281
22-Oct-14,17.21,17.37,16.87,17.11,413129
21-Oct-14,17.46,17.46,17.02,17.23,382977
20-Oct-14,16.90,17.45,16.70,17.27,198951
17-Oct-14,17.48,17.77,17.02,17.14,417391
16-Oct-14,16.66,17.85,16.39,17.23,441326
15-Oct-14,16.40,16.98,16.17,16.85,348190
14-Oct-14,16.67,17.14,16.35,16.59,343998
13-Oct-14,16.95,17.17,16.30,16.60,409525
10-Oct-14,17.28,17.75,16.85,16.96,354981
9-Oct-14,17.53,18.19,16.93,17.33,971334
8-Oct-14,17.03,17.68,16.51,17.64,679308
7-Oct-14,17.04,17.45,16.66,17.06,547850
6-Oct-14,16.79,17.44,16.55,17.25,549895
3-Oct-14,16.64,17.50,16.35,16.77,995292
2-Oct-14,15.66,16.60,15.57,16.41,500797
1-Oct-14,15.81,16.25,15.47,15.70,1163244
30-Sep-14,16.50,16.50,15.73,15.80,466950
29-Sep-14,15.32,16.50,15.16,16.43,709515
26-Sep-14,15.31,15.83,15.08,15.46,351611
25-Sep-14,15.32,15.55,14.64,15.30,393455
24-Sep-14,15.02,15.46,14.96,15.28,214144
23-Sep-14,15.04,15.21,14.90,15.01,342344
22-Sep-14,15.27,15.63,14.97,15.01,508312
19-Sep-14,15.51,15.86,15.17,15.27,789526
18-Sep-14,15.45,15.68,15.08,15.27,467586
17-Sep-14,15.91,16.10,15.42,15.45,441221
16-Sep-14,15.75,16.30,15.69,15.89,373122
15-Sep-14,15.98,16.32,15.11,16.00,831186
12-Sep-14,17.24,17.42,15.90,15.95,1785501
11-Sep-14,14.45,18.60,14.32,16.29,1377008
10-Sep-14,15.34,15.35,14.39,14.55,1403299
9-Sep-14,15.91,15.91,15.32,15.36,974724
8-Sep-14,15.77,16.35,15.73,16.04,524895
5-Sep-14,15.40,15.98,15.40,15.69,515659
4-Sep-14,15.88,16.10,15.28,15.35,854362
3-Sep-14,16.45,16.58,15.60,15.92,871685
2-Sep-14,16.45,16.74,16.12,16.33,1108548
29-Aug-14,15.51,16.45,15.45,16.29,1147173
28-Aug-14,15.57,15.80,15.21,15.71,582395
27-Aug-14,15.29,16.08,15.20,15.57,1301857
26-Aug-14,14.90,15.38,14.83,15.24,745969
25-Aug-14,14.70,15.18,14.48,14.87,947436
22-Aug-14,14.50,14.62,14.29,14.52,753511
21-Aug-14,14.87,14.98,14.30,14.41,1418714
20-Aug-14,15.20,15.36,14.82,14.87,927307
19-Aug-14,15.37,15.60,15.15,15.20,632513
18-Aug-14,15.66,15.95,15.32,15.39,532386
15-Aug-14,15.74,15.81,15.25,15.61,797231
14-Aug-14,15.30,15.82,14.98,15.63,1093821
13-Aug-14,16.00,16.22,15.38,15.40,1164784
12-Aug-14,16.60,16.65,16.01,16.07,1170586
11-Aug-14,16.76,16.87,16.57,16.62,747624
8-Aug-14,16.80,17.05,16.50,16.60,1237702
7-Aug-14,17.39,17.88,16.56,16.67,2210903
6-Aug-14,18.00,19.24,17.05,17.05,6079081
5-Aug-14,25.53,26.84,24.40,24.75,1753294
4-Aug-14,25.58,25.99,24.59,25.34,878314
1-Aug-14,26.46,26.46,24.32,25.69,642659
31-Jul-14,26.53,26.88,25.73,26.46,377057
30-Jul-14,25.53,27.04,25.45,26.90,511598
29-Jul-14,25.63,25.98,24.94,25.25,491932
28-Jul-14,24.43,25.64,23.77,25.59,585931
25-Jul-14,24.27,24.61,24.00,24.28,315443
24-Jul-14,23.23,24.84,23.10,24.31,599431
23-Jul-14,23.42,23.80,22.95,23.00,437745
22-Jul-14,22.85,23.49,22.85,23.32,343901
21-Jul-14,22.55,22.87,22.23,22.73,324537
18-Jul-14,22.10,23.02,22.09,22.65,328629
17-Jul-14,22.82,22.88,22.07,22.11,533799
16-Jul-14,22.83,23.51,22.69,22.85,513011
15-Jul-14,25.11,25.17,23.01,23.07,999349
14-Jul-14,24.69,25.86,24.65,25.20,481478
11-Jul-14,23.09,24.65,22.94,24.44,641034
10-Jul-14,23.16,23.67,22.68,22.92,575688
9-Jul-14,24.57,24.63,23.02,23.47,859101
8-Jul-14,25.56,26.00,24.00,24.39,538817
7-Jul-14,28.48,28.48,25.40,25.74,1095489
3-Jul-14,28.25,28.88,28.03,28.54,148683
2-Jul-14,29.46,29.77,27.70,28.17,654887
1-Jul-14,31.27,31.27,29.10,29.63,847179
30-Jun-14,29.89,31.61,29.80,31.09,406279
27-Jun-14,29.56,30.28,29.26,30.07,2122677
26-Jun-14,29.53,29.87,29.07,29.78,248815
25-Jun-14,29.95,30.00,29.02,29.42,348413
24-Jun-14,30.25,31.84,28.83,29.95,1054331
23-Jun-14,27.65,30.81,27.51,30.33,898086
20-Jun-14,27.09,27.90,26.52,27.85,610856
19-Jun-14,26.69,27.87,26.38,27.16,440776
18-Jun-14,26.17,26.90,25.75,26.58,324609
17-Jun-14,27.00,27.26,25.68,26.25,489739
16-Jun-14,24.68,27.53,24.54,26.89,603917
13-Jun-14,25.23,25.50,24.39,24.65,190101
12-Jun-14,24.17,25.20,24.01,25.09,361848
11-Jun-14,24.00,24.30,23.12,24.17,215594
10-Jun-14,23.58,23.98,23.14,23.37,295028
9-Jun-14,23.63,23.91,23.18,23.59,420764
6-Jun-14,23.14,23.97,23.13,23.58,340252
5-Jun-14,22.88,23.61,22.60,23.10,494150
4-Jun-14,24.09,24.15,22.87,22.97,298788
3-Jun-14,23.64,24.50,22.85,24.32,395564
2-Jun-14,25.00,25.00,23.95,24.20,387911
30-May-14,24.86,25.10,24.40,25.00,755496
29-May-14,24.52,25.25,24.47,25.15,357665
28-May-14,24.33,24.85,24.30,24.73,687818
27-May-14,24.97,25.10,24.41,24.55,481747
23-May-14,24.22,25.00,23.77,24.53,654584
22-May-14,24.58,25.00,24.01,24.33,619482
21-May-14,23.97,24.93,23.97,24.50,695113
20-May-14,23.16,23.95,22.86,23.84,585356
19-May-14,22.01,23.65,21.80,23.05,618004
16-May-14,22.20,22.35,21.59,22.08,389197
15-May-14,21.82,22.10,21.08,21.88,449625
14-May-14,21.80,22.73,21.65,22.07,961018
13-May-14,21.00,22.15,20.90,21.91,1329207
12-May-14,21.96,21.96,21.09,21.14,2508468
9-May-14,19.77,22.16,19.31,21.83,9033684
8-May-14,27.06,29.24,26.86,27.81,2381791
7-May-14,30.94,31.99,26.64,26.85,1558246
6-May-14,32.30,32.70,30.52,31.00,631246
5-May-14,32.98,33.00,31.72,32.43,493358
2-May-14,33.51,33.94,32.14,32.36,383969
1-May-14,32.49,35.09,31.71,33.48,980304
30-Apr-14,31.30,32.47,31.00,32.07,503735
29-Apr-14,31.64,32.06,30.22,31.54,716170
28-Apr-14,31.21,31.77,28.64,31.58,1741324
25-Apr-14,35.01,35.10,30.51,31.04,1251747
24-Apr-14,37.68,38.10,35.12,35.22,503089
23-Apr-14,37.77,38.19,36.71,37.25,302629
22-Apr-14,35.76,38.32,35.75,37.95,766492
21-Apr-14,35.48,36.68,34.47,36.34,505411
17-Apr-14,36.50,37.06,35.30,35.78,636405
16-Apr-14,38.00,38.19,36.16,36.62,349345
15-Apr-14,35.83,37.00,33.87,36.56,630717
14-Apr-14,36.99,38.48,35.50,36.03,502290
11-Apr-14,39.47,39.99,35.89,36.63,964399
10-Apr-14,41.80,42.30,38.54,40.10,762961
9-Apr-14,41.06,42.15,41.06,41.98,414915
8-Apr-14,41.39,42.44,40.01,41.27,731348
7-Apr-14,41.30,42.20,39.15,41.13,987577
4-Apr-14,38.90,41.41,38.12,39.84,1113522
3-Apr-14,41.18,41.45,38.13,38.75,1202742
2-Apr-14,42.05,43.52,40.50,40.99,1006428
1-Apr-14,43.00,43.84,42.32,42.47,969302
31-Mar-14,44.90,45.35,42.75,42.88,845068
28-Mar-14,46.78,47.78,44.80,45.05,620564
27-Mar-14,46.91,48.35,45.38,46.95,554361
26-Mar-14,47.85,48.35,46.50,47.11,607663
25-Mar-14,46.27,48.17,46.04,47.64,685571
24-Mar-14,46.53,47.90,45.00,46.13,911543
21-Mar-14,47.45,48.08,45.62,47.12,938979
20-Mar-14,49.07,49.25,47.15,47.42,713809
19-Mar-14,51.64,51.64,48.90,49.32,566222
18-Mar-14,48.38,52.24,48.03,50.62,700057
17-Mar-14,49.00,49.65,47.51,48.99,868183
14-Mar-14,45.06,48.94,45.00,48.43,918274
13-Mar-14,49.38,49.95,44.25,44.60,1565724
12-Mar-14,49.05,50.83,48.43,48.99,357080
11-Mar-14,51.60,51.85,49.17,49.81,472014
10-Mar-14,52.00,52.43,50.68,51.76,396170
7-Mar-14,54.00,54.49,50.53,52.08,779898
6-Mar-14,55.51,55.84,53.26,53.97,418337
5-Mar-14,54.95,55.69,54.20,55.37,248948
4-Mar-14,54.56,56.10,54.30,55.10,412166
3-Mar-14,53.79,55.00,53.05,53.93,445444
28-Feb-14,58.16,59.62,54.42,56.06,790092
27-Feb-14,54.81,59.16,54.81,57.89,693873
26-Feb-14,54.07,56.10,54.07,55.45,631868
25-Feb-14,52.50,54.80,52.50,54.57,399443
24-Feb-14,54.45,55.89,52.51,53.25,806272
21-Feb-14,55.90,57.50,53.26,53.96,1849844
20-Feb-14,51.40,53.31,50.00,52.77,682414
19-Feb-14,50.48,53.85,50.00,52.79,757396
18-Feb-14,48.91,51.10,48.21,49.96,495188
14-Feb-14,49.97,50.79,47.83,48.15,775588
13-Feb-14,51.80,52.25,49.35,49.52,875729
12-Feb-14,53.67,54.12,52.15,52.47,368966
11-Feb-14,55.51,55.97,53.41,53.67,428162
10-Feb-14,54.02,56.74,53.11,55.13,1125935
7-Feb-14,52.20,52.20,50.76,50.97,730282
6-Feb-14,53.74,53.85,50.55,51.16,954486
5-Feb-14,52.31,53.00,49.20,51.00,969694
4-Feb-14,57.84,57.99,51.41,52.31,1102036
3-Feb-14,60.00,60.15,55.39,55.99,891491
31-Jan-14,58.50,60.25,58.25,58.50,3682836
30-Jan-14,66.90,66.90,63.00,64.35,237865
29-Jan-14,65.02,65.84,62.55,63.70,228154
28-Jan-14,58.46,66.40,58.46,66.40,525354
27-Jan-14,62.80,64.00,56.80,57.79,280286
24-Jan-14,62.17,64.20,59.34,62.80,487672
23-Jan-14,71.50,71.89,60.31,62.24,887693
22-Jan-14,65.18,67.38,64.40,66.26,156859
21-Jan-14,65.40,65.99,63.98,65.34,128913
17-Jan-14,65.00,68.10,63.75,65.37,350084
16-Jan-14,58.90,71.24,58.90,66.89,1050512
15-Jan-14,58.88,59.50,58.80,59.10,86325
14-Jan-14,58.50,59.66,58.00,58.77,129380
13-Jan-14,59.13,59.58,57.98,58.69,157545
10-Jan-14,61.19,61.50,59.26,59.62,122578
9-Jan-14,61.91,62.59,61.01,61.56,245075
8-Jan-14,62.14,63.00,60.60,62.29,300255
7-Jan-14,59.29,63.00,58.80,62.54,209149
6-Jan-14,59.38,59.85,57.25,59.66,175810
3-Jan-14,59.45,60.00,58.50,59.36,191552
2-Jan-14,61.21,61.25,56.80,59.45,323571
31-Dec-13,58.62,62.00,58.53,61.49,303503
30-Dec-13,57.33,59.55,57.06,59.41,97551
27-Dec-13,60.00,60.00,57.10,58.49,103561
26-Dec-13,56.81,58.19,56.81,58.18,53431
24-Dec-13,58.00,58.98,56.00,56.73,99024
23-Dec-13,60.00,60.00,57.00,58.27,175456
20-Dec-13,57.27,59.15,55.86,59.00,1100339
19-Dec-13,54.04,57.35,52.01,56.83,658864
18-Dec-13,50.62,51.98,48.71,50.05,231567
17-Dec-13,47.98,51.35,47.98,51.28,218009
16-Dec-13,45.18,49.31,45.18,48.71,362792
13-Dec-13,44.66,46.44,43.96,45.96,236626
12-Dec-13,44.40,46.00,43.81,44.04,209796
11-Dec-13,46.39,46.99,43.19,44.55,255591
10-Dec-13,48.50,48.50,46.00,46.97,110688
9-Dec-13,48.54,49.45,46.50,47.10,161477
6-Dec-13,49.59,50.00,47.63,49.28,156614
5-Dec-13,46.87,49.43,46.85,48.78,135684
4-Dec-13,45.56,47.47,44.51,47.39,143035
3-Dec-13,44.37,46.50,43.20,46.00,315428
2-Dec-13,46.73,46.84,43.70,44.37,397576
29-Nov-13,48.18,49.47,47.21,47.74,141031
27-Nov-13,46.27,48.35,45.07,48.30,217390
26-Nov-13,45.05,47.05,43.16,46.76,473597
25-Nov-13,48.50,48.50,44.40,45.05,372006
22-Nov-13,49.50,49.90,46.80,48.01,333574
21-Nov-13,52.64,52.88,47.70,48.15,538890
20-Nov-13,54.05,54.83,51.75,52.21,187590
19-Nov-13,54.20,57.15,50.50,52.85,499287
18-Nov-13,58.43,60.87,53.70,54.20,565003
15-Nov-13,56.26,58.96,55.01,57.05,716373
14-Nov-13,52.99,54.89,51.01,54.89,535879
13-Nov-13,47.01,51.68,47.00,51.01,264848
12-Nov-13,45.00,49.90,44.51,49.46,713466
11-Nov-13,39.78,47.86,38.90,45.04,1631722
8-Nov-13,48.00,48.00,37.81,37.86,2368125
7-Nov-13,47.49,48.50,45.51,47.35,1159604
6-Nov-13,47.35,47.99,44.25,44.88,247596
5-Nov-13,48.81,49.44,46.30,47.15,216277
4-Nov-13,50.09,50.82,48.16,49.19,431220
1-Nov-13,52.16,52.16,47.69,50.03,438234
31-Oct-13,54.71,55.58,50.90,51.04,411858
30-Oct-13,56.00,58.55,54.16,54.56,421416
29-Oct-13,59.00,59.81,55.75,56.00,161614
28-Oct-13,62.75,62.75,58.50,58.84,114079
25-Oct-13,60.60,61.92,60.60,61.72,110508
24-Oct-13,61.23,62.01,59.50,60.55,160616
23-Oct-13,62.44,63.87,60.20,61.08,196501
22-Oct-13,66.06,66.06,62.65,63.37,212651
21-Oct-13,68.00,68.00,64.68,64.93,113320
18-Oct-13,65.86,67.88,63.97,66.43,244785
17-Oct-13,60.43,64.00,60.11,63.61,145133
16-Oct-13,61.00,62.00,60.00,61.23,154967
15-Oct-13,63.88,63.88,59.50,60.60,187485
14-Oct-13,60.96,61.75,59.90,61.40,111699
11-Oct-13,62.95,62.95,61.15,62.06,150573
10-Oct-13,63.25,64.20,60.49,61.91,245316
9-Oct-13,62.15,63.76,58.25,59.32,392879
8-Oct-13,67.11,67.20,60.10,61.01,389927
7-Oct-13,65.47,68.56,63.13,65.96,556412
4-Oct-13,61.77,68.00,60.97,62.52,834653
3-Oct-13,57.49,60.87,57.00,60.50,279597
2-Oct-13,56.00,59.01,54.35,57.35,222253
1-Oct-13,54.15,56.31,53.05,55.71,189529
30-Sep-13,51.00,55.49,50.90,53.74,359629
27-Sep-13,55.08,55.41,51.00,52.59,595958
26-Sep-13,56.89,58.28,55.20,55.74,243585
25-Sep-13,58.89,59.75,56.22,57.68,216115
24-Sep-13,62.98,64.23,57.55,58.29,729123
23-Sep-13,54.90,61.98,53.00,60.56,819327
20-Sep-13,59.95,62.50,54.51,56.10,5571177
